@T,table
Created,2024-05-27 18:33
Author,HortonMachine library
@H,timestamp,value_1
ID,,1
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2018-05-18 18:00,32.09467099115374
,2018-05-18 19:00,7.905809942928462
,2018-05-18 20:00,1.180298713719532
,2018-05-18 21:00,0.017089877245312034
,2018-05-18 22:00,0.0
,2018-05-18 23:00,0.0
,2018-05-19 00:00,0.0
,2018-05-19 01:00,0.0
,2018-05-19 02:00,0.0
,2018-05-19 03:00,0.0
,2018-05-19 04:00,0.0
,2018-05-19 05:00,2.112323332140313
,2018-05-19 06:00,9.31568855640724
,2018-05-19 07:00,103.00974912059405
,2018-05-19 08:00,192.11084268567177
,2018-05-19 09:00,267.2740199427356
,2018-05-19 10:00,334.3812046021586
,2018-05-19 11:00,371.141975348791
,2018-05-19 12:00,392.09317602357294
,2018-05-19 13:00,346.88250888498817
,2018-05-19 14:00,187.98651697363536
,2018-05-19 15:00,163.26331175600677
,2018-05-19 16:00,143.12094010172723
,2018-05-19 17:00,144.37227669518234
,2018-05-19 18:00,41.495733070346084
,2018-05-19 19:00,6.721291118736273
,2018-05-19 20:00,0.6303542038677309
,2018-05-19 21:00,0.0
,2018-05-19 22:00,0.0
,2018-05-19 23:00,0.0
,2018-05-20 00:00,0.0
,2018-05-20 01:00,0.0
,2018-05-20 02:00,0.0
,2018-05-20 03:00,0.0
,2018-05-20 04:00,0.0
,2018-05-20 05:00,1.8683087591549332
,2018-05-20 06:00,6.85180409677949
,2018-05-20 07:00,114.36869764982853
,2018-05-20 08:00,125.64273787691494
,2018-05-20 09:00,201.1051567623687
,2018-05-20 10:00,340.24934848068733
,2018-05-20 11:00,394.27680636833526
,2018-05-20 12:00,388.88393506514325
,2018-05-20 13:00,409.86178460401527
,2018-05-20 14:00,366.34699736613794
,2018-05-20 15:00,174.08480590808918
,2018-05-20 16:00,99.46976567603828
,2018-05-20 17:00,109.9276090019074
,2018-05-20 18:00,34.03179839912763
,2018-05-20 19:00,6.332031732393219
,2018-05-20 20:00,0.6920797167488559
,2018-05-20 21:00,0.0
,2018-05-20 22:00,0.0
,2018-05-20 23:00,0.0
,2018-05-21 00:00,0.0
,2018-05-21 01:00,0.0
,2018-05-21 02:00,0.0
,2018-05-21 03:00,0.0
,2018-05-21 04:00,0.0
,2018-05-21 05:00,2.08679072181001
,2018-05-21 06:00,9.090343051812791
,2018-05-21 07:00,64.54012714788475
,2018-05-21 08:00,120.81616451918411
,2018-05-21 09:00,256.05814847728885
,2018-05-21 10:00,359.8049193160326
,2018-05-21 11:00,272.40749537612015
,2018-05-21 12:00,273.72577189612815
,2018-05-21 13:00,173.42684320174726
,2018-05-21 14:00,166.82148125126992
,2018-05-21 15:00,287.11348472358895
,2018-05-21 16:00,208.43968050659697
,2018-05-21 17:00,116.81678521381195
,2018-05-21 18:00,27.837228873272274
,2018-05-21 19:00,10.13769881230745
,2018-05-21 20:00,0.7831938023882572
,2018-05-21 21:00,0.0
,2018-05-21 22:00,0.0
,2018-05-21 23:00,0.0
,2018-05-22 00:00,0.0
,2018-05-22 01:00,0.0
,2018-05-22 02:00,0.0
,2018-05-22 03:00,0.0
,2018-05-22 04:00,0.0
,2018-05-22 05:00,2.411433298673219
,2018-05-22 06:00,8.990383913513853
,2018-05-22 07:00,99.09925583994051
,2018-05-22 08:00,195.5181715594606
,2018-05-22 09:00,259.2896146615767
,2018-05-22 10:00,330.04732755104914
,2018-05-22 11:00,391.9979989430147
,2018-05-22 12:00,412.0130490478199
,2018-05-22 13:00,413.2058868098925
,2018-05-22 14:00,397.8762799130426
,2018-05-22 15:00,176.80443727007187
,2018-05-22 16:00,16.37941850236132
,2018-05-22 17:00,9.36483589077461
,2018-05-22 18:00,2.2761935212907627
,2018-05-22 19:00,1.8277479677095514
,2018-05-22 20:00,0.15026419381434564
,2018-05-22 21:00,0.0
,2018-05-22 22:00,0.0
,2018-05-22 23:00,0.0
,2018-05-23 00:00,0.0
,2018-05-23 01:00,0.0
,2018-05-23 02:00,0.0
,2018-05-23 03:00,0.0
,2018-05-23 04:00,0.0
,2018-05-23 05:00,2.204577872001919
,2018-05-23 06:00,11.997855101073695
,2018-05-23 07:00,27.8818760397224
,2018-05-23 08:00,26.293889528856507
,2018-05-23 09:00,32.03017042898918
,2018-05-23 10:00,58.92810772847108
,2018-05-23 11:00,98.44492313454086
,2018-05-23 12:00,152.80992857129115
,2018-05-23 13:00,170.5504379700948
,2018-05-23 14:00,118.77290778537164
,2018-05-23 15:00,98.62314455166191
,2018-05-23 16:00,89.9102840252175
,2018-05-23 17:00,93.5883903661287
,2018-05-23 18:00,21.4136121980975
,2018-05-23 19:00,10.304381633978046
,2018-05-23 20:00,0.5003498827105488
,2018-05-23 21:00,0.0
,2018-05-23 22:00,0.0
,2018-05-23 23:00,0.0
,2018-05-24 00:00,0.0
,2018-05-24 01:00,0.0
,2018-05-24 02:00,0.0
,2018-05-24 03:00,0.0
,2018-05-24 04:00,0.0
,2018-05-24 05:00,1.7190343650728008
,2018-05-24 06:00,12.730411525155546
,2018-05-24 07:00,111.77322851217642
,2018-05-24 08:00,221.51229016383448
,2018-05-24 09:00,297.6861481061112
,2018-05-24 10:00,360.9451397722524
,2018-05-24 11:00,405.1854945677978
,2018-05-24 12:00,430.09208017507615
,2018-05-24 13:00,435.0740670903261
,2018-05-24 14:00,412.84820088314564
,2018-05-24 15:00,362.2947742146189
,2018-05-24 16:00,292.1516939416996
,2018-05-24 17:00,206.94556609368556
,2018-05-24 18:00,48.258788530120775
,2018-05-24 19:00,7.462429276748299
,2018-05-24 20:00,0.9452586403452156
,2018-05-24 21:00,0.012458288385048174
,2018-05-24 22:00,0.0
,2018-05-24 23:00,0.0
,2018-05-25 00:00,0.0
,2018-05-25 01:00,0.0
,2018-05-25 02:00,0.0
,2018-05-25 03:00,0.0
,2018-05-25 04:00,0.0
